user_id,item_id,rating
trscjoy,61110,4
samanthamastrian,49587,5
tw.climate,71434,5
emily,11960,3
kristopher,34931,5
leslielohn,34935,5
Shari,34931,5
sandee,59176,5
lisam.derry,21296,4
n.cathcart,67194,5
bionic123,61110,5
Autumn,62482,4
jodi.lai,21296,5
Kayla,60724,5
katelyn.s.bell,28967,5
kath_m_wilson,28967,5
CD,50405,5
Quinn,50405,5
tonalc2,40899,5
efm16,49587,3
iumochamom,62482,5
Kelsey,63583,5
maureenlapier,47397,4
ethomann,32406,5
sarikelso,55967,5
Melissa,67022,5
emmerz75,67194,5
lelemomo37,32406,5
Bonny,24853,5
stacyleepease,54887,4
jubsyblu,62447,5
robinson.crm,22563,4
Kell,47657,4
alexisg08,62447,3
s.dryhurst,58940,4
Cat,57138,5
katieroseoutside,32403,4
jensnyder6,44261,4
c.bissett,64921,4
emily.poole,40899,5
Caryl,67507,5
sindym,22563,5
stacispringer2,56780,4
Carli,24853,5
Betsy,28967,5
amyisham,49525,4
katieroseoutside,34931,4
emipod,54222,4
eehanks,34931,5
itsmemaile,32403,2
smart.emilie,32403,5
ModSteph,62447,5
smart.emilie,44893,3
Katie,56780,5
lpm7282,57369,5
Lily,62447,5
Marey,62447,5
melissasueacton,36172,5
Lelaine,62447,5
Kayla,67022,5
Susan,36172,2
brit5341,67507,5
diane.dubas,32406,5
chellie.wu,32406,3
Lily,49587,2
eehanks,34937,5
Flannery,61110,4
erinmarycasey,67507,5
Yasmin,67507,5
cheesekate,16411,3
Alison,67507,5
ebecker,67507,5
maranowsky,67507,3
adventureswithcaroline,50405,4
janicemjohn,57369,3
h_frech,56780,5
ariel.soegaard,21296,3
amy.yasuda,67194,5
barbara.panning,65046,3
Natalie,49525,5
neigeux628,32406,5
Natalie,22563,3
Hayley,36172,4
jessica.h.ware,70230,5
Christina,28967,5
briannafogel,55967,5
Isabelle,55967,5
catleen_mcvey_kelly,62447,5
Suze,67531,4
McKayla,32403,5
Krystina,57369,5
Jaclyn,32405,5
McKayla,34931,5
elizabeth_larkin,32406,5
miles.sarah,71434,4
Susan,65046,5
crashcourselove15,32403,5
kellirobbins,21296,5
Madie,22563,5
moskaluk,21296,4
tiffiniabelha,55967,5
Isabelle,62447,5
cidney.hamilton,34931,1
ennax0r18,22563,5
Sian,58940,3
corno,62447,5
nicole.talak,32405,5
krberkeley,64745,5
morgan.derby,31644,4
zoehelen,31644,4
katrinamball,34931,5
Kimberly,59176,5
Patricia,62447,5
beiernl,50405,4
Janelle,49525,4
katie.heineman1,21296,4
emjamo,65046,5
Mekenna,67022,5
lily.ray,34935,4
christy.gauert,7443,5
zoehelen,21296,5
Rayna,34935,5
Eva,65046,5
megpear514,31752,4
angeecoombs,21296,5
Mandy,31644,4
bmcmillan2,57369,5
laura.saxton,28252,5
emhall74,50405,5
jamielesesky,58940,5
Carly,70478,4
steffy,16411,2
allison.lodico,36172,5
clmarie81,67507,5
Jodie,28967,5
nexussix,31644,4
jaimiejames,22563,5
Tecla,34931,3
jnic13,49587,3
Van,47657,4
Logan,21296,4
kate.franco,44893,5
Nina,67194,5
phylicia_bush,62447,4
jenny3,24853,5
tabbboooo,44893,5
maryjteruel,60724,4
jennifer.harrod,16411,5
Dorothy,16411,5
elainebveggie,64921,5
esmith3,62447,5
denelles,62447,5
jennifer.harrod,40899,3
maranowsky,63583,5
missamypepper,22563,4
cpelley1,32403,4
mary.varano,21296,4
R,16411,4
hgumula,32403,5
olivia_20051,67507,3
Nicki,47397,4
leejoanne,57369,5
Zoe,34935,5
raven,28252,5
sbunny666,71434,5
shelbycait,50405,4
rainydayriot,56780,5
crutchfield.christy,49587,4
terripenning,32403,5
raven,56780,5
kalley.richard,22563,4
kathleen.mcnicholas,67507,5
alanah.p,59176,5
Mandy,65046,5
Cindee,48629,2
Xanthi,56780,4
Barbara,62447,4
scarletfellingham,16411,5
lisa,62447,3
dora.chan,31644,5
Sally,32406,5
meredith,57369,5
Leeann,47657,5
britestr22,16411,3
declareurwar,55967,5
hegan,56780,4
rachel,54887,4
katusarmstrong,21296,5
breakfastattiffanys123,32406,5
Stefanie,71434,4
Katie,44893,4
asilvarj,59176,5
cmussin,59176,5
hlarman,31644,4
Enimie,34935,3
Jill,31644,5
Alaina,34935,5
lnataliec,34935,5
knoodleknits,34931,3
Alexandra,28967,5
Ava,57369,4
Addie,62447,5
stacispringer2,32403,5
onlylinzy,49587,5
taygete05,32405,4
jenniferembelton,55967,5
Lawrence,34931,5
Katt,34931,5
aundralyn,69157,5
Marcelle,58990,3
Reanna,11960,5
eclowenberg,52406,5
jen,64745,5
rose.guilfoyle,55967,4
Elvira,55967,1
eclowenberg,31752,2
Mandee,11960,5
Jaye,57369,5
antara,32403,5
lvu12345,49587,4
Chris,36172,4
redtizzy,54222,5
Jaye,71434,4
drklycute,50405,4
ddavis1966,67197,5
Rhiannon,31752,5
Kristen,49525,4
chibilinh,47397,5
hawaiilvr,64921,4
redtizzy,32405,3
jenbrailsford,32405,5
redtizzy,21296,5
kp202459,32406,4
stanton.mandy,28967,5
dreamer_185,32405,5
L.,50818,3
lisajdegregorio,57369,3
Taylore,70478,5
humpy_jr,48629,3
eclowenberg,62447,5
muffin_24601,62447,4
alyson,21296,1
Leanne,59176,5
Jeanette,32403,5
lindsay.rae.young,67507,4
jess.sch,28967,5
humpy_jr,34935,5
allie.herzog,34935,3
River,16411,1
Nikki,44261,4
monikrichard,24853,3
takubota1,22563,3
ModLover,56780,5
katponsig,69157,5
michelle.nowill,69157,5
sheenatomar,68332,5
deathofalion,62447,5
annie.blumfield,34931,5
Dani,28967,5
sara.melissa.davidson,67507,4
Lezli,59176,5
Lezli,64745,5
Dani,59176,5
Pia,44893,3
wneki,27590,3
Robyn,21296,5
Jennie,21296,4
jenjto,24853,5
katherine,28967,5
Ellen,21296,4
Tone,54222,4
lindseymfischer,58990,5
Tone,36172,3
Emilie,22563,5
Kerra,67022,4
cc_dasilva,32403,4
bendycat76,32406,5
Alaina,22563,5
arlenebiglin,32406,3
dllong,56780,5
ashur064,65046,3
mjbutler2,44261,4
puncture13,69157,4
lflopezq,54222,4
rebfrisch,63583,3
alaina1201,34931,5
kristinmanfred,57369,4
Kim,49587,4
oggen,31752,5
oggen,36172,5
cinnamongraham,16411,4
mjbutler2,28967,5
mjbutler2,71434,5
Janelle,50405,5
bea.nobles,71771,4
Adrienne,57369,5
Alfie,58940,5
klbaslee,67197,5
Janelle,31644,5
Taylor,28252,5
lisadecker79,62447,4
Hayley,50818,4
aemoser87,16411,4
djmeltinggirl,67194,5
heatherjofo,28967,5
maryliz0525,62447,4
missxjaymee,70478,5
pranevskaya,67197,4
Caitlyn,67507,5
Abigail,22563,4
rosalyheben,52406,5
nichol,34935,4
Mari,34935,4
Marissa,22563,5
Allanah,59176,5
mail.ppwong,28967,5
Iliana,62447,5
emilie_robichaud96,62447,5
rebeccajbroeckel,34931,5
hmehmsen11,63583,5
alexandrajwalker,34935,3
Niky,69157,5
lizgjones,44261,4
anneciawebb,32406,4
Tamarae,7443,5
Marissa,49525,5
deenarobyn,64745,4
kelly.newsome,62482,1
tsdctomasik,32406,5
MarieNoelle,32406,4
Jean,44893,4
amanda_dekelaita,62447,5
Annie,62482,2
platyfrog,70478,5
always_smile27,50405,3
Chris,34935,5
Bonnie,70478,5
T.,40899,5
jmmikusa,7443,2
T.,34931,5
christinebean,16411,4
Momo,55967,4
KristenJoy,16411,2
Winnie,16411,1
denise,67197,5
katherinejhanna,57369,3
allana.skarzynski,34935,5
crystaldelturpin,21296,5
T.,16411,4
Rie,16411,3
alinker.linker,55967,5
emily.a.robbins,22563,5
emily.a.robbins,63583,5
emily.a.robbins,62447,5
Nicole,44893,5
Veronic,57369,5
ashro_ed,16411,3
Mackenzie,32406,4
ashro_ed,54222,5
Samm,70538,4
tamiri,64745,4
Maria,70478,5
Kaleigh,62447,5
lucy,62447,5
Carly,34931,5
amw6444,68332,5
nspeterman,68332,3
ecross,16411,4
Devinne,21296,4
Devinne,57369,4
missmariposa916,31752,5
jennie.r.miller,34935,5
valerietherien,22563,4
hira,31644,4
klinkneraj823,11960,4
sarahobe,54222,4
Nancy,62482,4
cecilia.heit,62482,4
dralisondarcy,32403,4
stacey,69157,5
r.ozerkevich,44893,1
kathyw268,36172,5
Shana,32406,5
kstika,62447,5
Angie,70478,4
Sabrina,11960,4
emilyholtproductions,57369,5
cathy911u2,32405,4
Brina,32406,5
Tori,34931,4
Marie,67194,5
moeco1018,21296,4
harvestergirl94,32403,5
abigaill.davis,34935,5
heather.dunsmoor,70538,3
Kristi,58940,4
Thomson,70538,4
brandy,22563,3
bmsherm01,36172,4
flower_power3221,62447,5
leahallen23,70538,4
wigmore120,67531,3
juliamporter,64921,5
Simmone,50818,5
Julie,28252,3
cynthiavonhatten,49525,4
cynthiavonhatten,57369,5
shelley127,57369,4
mrs.ash.jernigan,36172,4
cwparker1,62482,4
courtney.fatemi,49587,4
Julie,59176,5
ntfatal,32403,5
LeeAnn,52406,5
kat11ryan,34935,5
stevieroxelle,67194,5
Michaela,55967,5
stephanie.blucker,56289,3
mulberrymoon,34935,4
Roni,70478,5
chapstick398636,67022,5
Julia,7443,4
julie.boy.dell,32405,5
acmiller33,31644,5
littletiern,34931,2
Alycia,67197,5
shelly,49587,2
michelle.christine14,32403,4
Meghan,67194,5
dinosaurruby,57369,5
morton.sarah.k,67194,5
sarahlovesjohnny,62447,3
Kellie,28967,5
iris4216,65046,5
namram19,63583,3
candysed,24853,5
Audrey,28252,5
Jody,28967,4
tamauda,31644,4
tld0914,32405,4
lkruth,65046,5
bekahjoon,70478,5
gwenpeters,67197,5
Jess,59176,5
katy,24853,5
rainandwind_95448,67194,4
Maddi,69157,5
paola.dbello,57369,5
Elise,7443,3
michaela_black,16411,1
jenanicole,50405,4
suegeaux,50405,4
jenhealy612,44261,4
batmanda06,65046,5
Celia,56780,5
Melanie,34935,4
Melanie,63583,4
casouthwell,32405,5
tranatalie,70538,5
heatherjofo,63583,5
toughcookie1500,31644,5
Stefanie,22563,3
mfriesen,32405,1
suzq55,47657,5
Heather,44261,4
bethanyamanda,34937,5
ajane20,34935,5
Steph,54222,5
molliejpeterson,70538,3
erin.morgante,65046,5
Jody,62447,4
cgwagner,22563,2
nbresnah,69157,4
cdunbar,32406,5
oceanpiper,34931,5
nbresnah,62447,5
Karey,56780,3
Karey,69157,4
Karey,70478,3
Hannah,56780,5
Casey,69157,5
munguiamanda,49587,5
Nico,49587,5
moraleskeren17,47657,5
cneajna,44893,5
mkennedy,48629,3
denabaginski,50405,5
Jess,50405,5
ModLover,67507,4
cneajna,32406,2
jessithacker,32405,5
theresa_marie83,49587,1
gemmaborealis,70478,5
theresa_marie83,62482,5
daniellekathrynmurray,69157,5
kniftyalyssa,70478,5
Bonnie,22563,4
Elaine,54222,5
theresa_marie83,50405,5
marie_g912,64921,5
csmithdo13,59176,5
lmpiwonka,31644,4
picklemoustache,54222,5
Valerie,28967,5
Talia,47397,3
Cheryl,34935,5
amy.jenyi,49587,1
Kristal,34935,3
heidinhowe,65046,5
severson.jennifer,24853,4
ExcitingLittleThings,32406,5
Talia,16411,2
ExcitingLittleThings,16411,3
jeunille,65046,5
Alisha,62482,5
Kaitlin,62447,5
mariescarsella,7443,3
alh714,28967,5
alexisjowens,44893,3
Veronica,50405,3
Julia,65046,4
jayda.pinkoski,22563,5
Connie,34935,5
jbarbato5,67194,5
cmarcantonio,28252,4
Martha,74508,5
Sharae,28967,5
Angie,74508,4
cbcls09,74508,5
Alissa,55967,5
ginnygazelle,56780,5
Camille,44893,4
Trish,44261,5
rivkasso,59176,5
Helene,32405,5
sarahjaneireland,35525,4
jodi.thornton,11960,4
kk,48629,5
Francine,34935,5
arcstroud,58940,5
jbsweet2012,70478,4
Camille,16411,2
Michaela,16411,5
Angela,11960,5
thesurfingdonut,32403,5
nmaneschyn,65046,5
Kaylin,63583,3
lettie72,32403,5
rrosmarin,62447,3
Martina,67194,5
hasbacha,11960,4
bshayehelwig,64921,3
Ashley,47397,5
Andria,70538,5
anewton138,67531,5
angelica.allen91,56780,5
sndvlincruelgrl,62482,4
moreno_maida,44261,4
julie,59176,5
maiken121388,67507,4
tereza.jonasova,40899,3
quickstop711,69157,5
elsalund,70478,5
dreamer_at_heart,32405,5
skoerner,11960,5
Ahoo,32406,4
maiken121388,68332,5
ModLover,69157,5
crunkkidcatholic,34935,5
jellyfishblues,32406,4
amandastarcline,36172,4
FBomb,49525,4
jellyfishblues,7443,2
Lynsey,34937,4
Amanda,49587,3
KristyLee,58990,3
heatherlamont,34937,4
melisap612,32406,5
SARAH,52406,5
dreamgal9,31644,2
Shanna,31644,5
gmtheis,67194,3
demonica10666,16411,5
Clancy,49587,3
Yesenia,49587,2
haharton,32405,4
lauraes39,68332,5
owdrey,62482,4
zoee,68332,4
cadyrae,40899,5
Stacey,27590,4
tayloranne98,21296,5
Katie,64745,5
rachel.blake,32405,5
Cami,32403,5
enrice,44893,4
jamyetomblin32,70478,5
kellygolightly,31644,4
spookysprite,11960,5
hamlinviolin,34937,4
Connie,21296,5
strawberry_parfait651,34935,5
Kendra,16411,5
bear.on.harp,24853,4
Kelly,49587,5
ruthiehill21,7443,3
paola.dbello,27590,5
roylavoie,32405,4
knoodleknits,34935,5
jcb7211,54887,3
Chas,21296,5
gina,28967,5
Cynthia,21296,2
Marissa,28252,5
Genevieve,58940,2
Barbara,64745,5
s.jackson717,32403,5
pilotbrowne,32403,5
adf14e,62447,5
Britnie,44261,4
nbresnah,34931,5
Cynthia,34931,5
cpoh,49587,4
Renee,11960,4
dyllencluff,67022,4
Solan,56780,4
Angelina,68332,5
andief,28967,5
cpoh,59176,5
jennifer,62482,2
Renate,32405,2
Gabrielle,62447,5
stacyann1,57369,5
Abbi,31644,5
ussheatherbrady,34931,5
rdenicola,58940,4
Caroline,55967,3
michelle.madsen,67022,5
thisismandysemail,11960,4
Kera,7443,5
cann.marissa,7443,5
carlenzhu,34937,4
briene,21296,5
crystal.arroyo,69157,5
phoenixdance,57369,5
katiethesuper,57369,4
Elle,28967,5
jennisthedude,52406,5
jennisthedude,40899,5
Diogo,62447,5
kaylaeve123,44893,2
madelinewood.wood,64745,5
Lori,64745,4
MonicaT,54222,5
schneider_jamie,67531,2
monyanka,69157,5
Holly,67194,4
schneider_jamie,28252,3
elizabethflee3,67022,5
kapeart,34935,5
idem314,70478,5
Korin,34935,5
Trini,67022,5
elizabeth,62447,5
cktheisen07,70538,5
Elvira,70538,2
thepinkranger,32406,5
irinam,62447,5
kristen,7443,5
ktcriley,65046,5
Kayla,50405,5
melissa.buchanan.is,52406,4
vjr2825,67531,5
tc.demedeiros,59176,4
angie.bowes,31644,4
amieminnick,48629,5
contrari,49525,5
angie.bowes,34937,4
ModLover,73186,4
kt510auto,49587,5
alexisdisanza,67194,5
krystalnewton,31644,5
ModLover,22563,4
Natalie,7443,5
kt13198,24853,5
stoph0311,70478,5
coleprophet,31644,5
ModLover,64745,3
rebecca,40899,5
lovekyna,50405,5
josephine.grahm,21296,5
laurab237,47657,5
js4172003,32403,5
lydia.g.ames,71434,2
Nicolle,62447,5
Joanna,58940,1
lorisudler,44893,4
Chinea,28252,5
msdarla,31644,4
Victoria,70538,5
rmzachry,72816,5
lrn.wllms,7443,3
Connie,27590,5
yelredlow,32405,5
bandnerd2522,7443,2
Angie,72816,5
becktopia,28967,4
johnnapasch,70538,5
Kathleen,65046,5
rukosi,7443,4
lisafranko,56780,5
Hillary,67022,4
gwenpeters,56289,5
rockintheshoebox,70230,5
aliceen,11960,5
scryland,34937,5
1emmie94,62447,4
l.bromley,31752,4
Erica,11960,5
kayak88,40899,5
avoavo30,21296,5
Tess,67194,5
Kendra,67194,2
keelyalicetaylor,31644,5
Kendra,59176,5
shahrinaah,57369,5
dinosaurruby,32405,5
jackiebo,28967,4
emmawildconocrock,70478,5
Brittany,70230,4
River,60724,2
martinivonriney,16411,5
elyn.achtymichuk,32405,5
srose128,59176,5
Kelly,56780,5
jessica.h.ware,67507,5
marliestro,50405,5
Elvina,34937,4
Katie,50405,4
Jennie,56780,4
shannon.mcclorry,67194,5
Ginger,60724,1
Jennie,40899,4
pascale.berthiaux,28252,5
FCuper,55967,5
kdsimpson,21296,4
emilygordon2012,70538,2
melaniemb,32405,5
Tessa,16411,5
Bea,24853,1
5nickonchuks,50405,5
lavagurl81,32403,5
Tamara,44893,4
dayf1sh01,61110,5
bagg10ns,27590,5
shalma.mova,32406,3
Netty,32406,5
joanne,70538,2
nancyarnott,64745,5
jmichellepalmer,67022,5
bagg10ns,54222,5
leann.morehead,28252,5
Tiffani,34937,4
kate_todoroff,56780,3
angiek28,16411,5
Julia,44261,5
tfinstad,62482,3
cornishnat,32403,5
tfinstad,63583,3
Jackie,63583,5
averyawelch,69157,5
jessa0085,58940,4
Kimberlie,16411,3
Yota,24853,5
Kimberlie,32406,4
Ann,34935,4
Lillian,32405,5
unz16,54887,3
ecross,49587,3
s.dolan,22563,4
s.dolan,34937,5
shirleen_92,21296,5
angelica.allen91,21296,5
Undisclosed,28252,5
Carley,50818,4
Emmalyne,40899,5
Sariah,31752,3
tpmiller03,7443,4
acollaz2,32403,5
Erin,67531,4
jennaaross,50405,5
Summer,49525,5
Erika,60724,4
carina.saur,32405,5
Kristin,31644,5
ssisem1,32403,5
janetlmb,65046,5
jlrivera17,70230,5
carimiller71,64745,5
kathrynsofia,57369,2
jem.yoshioka,56289,5
Virginia,56780,5
carimiller71,50405,4
Virginia,36172,3
cjlikestea,71434,5
Virginia,61110,5
meganhm,31752,3
Teena,27590,5
zenmotor04,48629,4
Caty,70478,5
Colleen,49587,5
foxes.in.sockses,60724,4
contrari,67194,3
carlylturner,54222,5
mollywhitman92,7443,5
robinrburton,49525,5
ModLover,32403,5
cpalie,32406,5
kmedvedik,22563,5
brepearce,62447,4
vero_xox_cormier,61110,5
hmereid,21296,5
vdrozdova7,28252,5
jessi.r.cowart,59176,5
cellardoor17,67194,5
janlnye,35525,4
jblair.nyc,28252,4
aekoutelos,47657,5
krysten_fisher,32403,5
cpalie,32403,5
hmereid,7443,2
Cassie,56780,4
melissa.stevans,32405,5
melaniewilkinsho,73186,5
yafit.solenko,54222,5
Marie,67507,5
hmereid,54222,5
Macarena,57369,3
emhall74,55967,3
ericamiceli,60724,5
lovespurplekitty,62447,5
bilickij,62447,5
Gabriella,65046,5
Evie,28967,4
a_hammerquist,72816,5
L,31644,4
claire.c.preston,21296,5
Evie,32406,4
Rhiannon,58990,3
Grace,47397,5
Damla,7443,3
1radiantforce,59176,5
clarye,56780,5
Kaylin,67022,5
Franca,34937,5
Franca,24853,5
Rita,67507,4
Alhely,69157,5
laquita.roscoe,21296,5
Abby,67197,3
maryannmiller,48629,3
melpochristofi,28252,5
rezdnhm,27590,5
pascale.berthiaux,56780,4
Kathryn,16411,5
Corrie,62482,4
rianne.sluis,61110,4
anne,62447,5
anita.schuessler,57369,5
Rebeka,62447,5
Connie,34937,5
Monica,22563,4
Hannah,60724,5
christine,16411,2
marta_a_rivera,69630,5
aloc82,64745,5
scissors2suburbia,40899,5
pascalesimard,44261,3
blondhokie,34931,4
Selene,71771,5
jmcproductions,50405,5
Tia,61110,5
kendy2002,36172,4
stephaneefuller,70478,5
Shannon,69630,5
cgpicou,48629,5
milarejskova,69157,5
delia.neylon,22563,5
fluterox15,50405,5
lillianmaye,28967,5
Jacey,57369,4
j.c.price,72816,4
ke.postage,67531,3
j_malakassiotis,59176,3
akind062,22563,5
Crystal,74508,5
sharonbrickell,50405,5
panifor,35525,5
kandilwoodworth,32406,5
akind062,71434,5
Anneke,49587,4
horse,67194,5
melissa_garcia26,67022,5
Samira,47657,3
RJO,34935,5
jellyfishblues,52406,5
Shelley,16411,5
danikachrunik,56780,5
avaherms,67022,5
dana.rosenau,50405,5
melisap612,49587,5
allisonbanna+mod,34935,5
Tawnya,52406,4
Katelyn,70478,5
ModLover,61110,5
paigepodbelsek,55967,4
Darcie,71434,3
Kelsey,54222,5
nikkijean8038,47397,3
dana.rosenau,28967,4
ckimble80,7443,5
ilovelucy22,69630,5
heath1884,57369,4
ereis613,16411,4
heath1884,56289,5
breweren,21296,4
rimsha.rsr,57369,5
heath1884,34935,3
thenumber35,55967,5
gloevedun,21296,5
ca_frany,27590,4
ereis613,49587,4
karen.stambaugh,34935,5
alexis.emily89,64745,5
savannahsidney08,58940,5
nuttynanners,11960,3
Kanika,32406,4
Leslie,32403,5
Aliya,32405,5
soytianna,61110,5
nuttynanners,62447,5
lauren,57369,3
pulltheredhandle,34937,5
pulltheredhandle,34931,4
hollyssister,40899,5
bgoodman,62447,4
natalia.vizsla,71434,4
florjazm,55967,5
inkylouise,70538,4
stacie1717,69630,5
jennifer.staben,34935,3
penguinsareterrific,44261,4
Kaiit,60724,5
cosplay_life_for_me,62447,2
Keltie,40899,5
steph.button,49587,4
steph.button,52406,4
becca,67194,5
christy.tidd,34937,5
gabrielle_1811,21296,5
patti.mcallister,32403,4
starryeyedq87,70478,5
coleman.brina,67022,5
caitlinrrobson,34935,5
Talita,21296,5
lisa.imperiale,50405,5
jlruggery,68332,4
morningstar4,68332,5
Talita,52406,5
sarahgail.mullins,24853,5
jacquebrittain,62447,5
cmcdougallok,59176,2
Sarah,69630,5
Natasha,62482,4
Suncerae,55967,5
shannonfrobinson,16411,3
jicamabombom,47397,5
ModAlaina,50405,5
stell076,56780,3
fang51,34937,5
lmaier529,68332,5
riodelaney,16411,4
cmcdougallok,28967,5
kellyh1109,59176,2
amandastarcline,21296,5
rachelmitchell_esq,49587,4
sy399,32403,2
Danielle,70230,5
lara.miramontes,50405,5
shannon.m.marsh,34931,4
nicoled2342,34931,4
shannon.m.marsh,32405,4
Kati,68332,5
Shilpa,32406,4
avanheulen,32406,4
Jacqueline,49587,4
bethanyamanda,50818,5
lynette.gilbert,60724,5
courtney.peaker,59176,5
onacanyonsedge,70478,5
hollyssister,67531,5
Carm,68332,5
janesashearer,32403,4
Ana,54222,5
angelcatz1587,16411,2
natasha.augustin,65046,4
toni.osullivan,56289,4
bettykate,55967,5
Vanessa,21296,5
mom23suns,21296,2
jbabiarzdesign,58990,4
natasha.augustin,72816,4
kellywangerin,59176,4
harknece,69630,5
mzipusch,55967,5
Emily,50405,5
monoomoi,60724,3
myalbares,49525,5
spiralerking,62447,5
pascale.berthiaux,31752,4
doggirl83,56780,5
littleaf,34931,5
Jack,54887,2
Natalie,44261,5
laura.finster,35525,5
Zaire,62447,5
cherryreefer,28252,4
Danielle,69630,5
nataliamgonzales,62482,4
maggiemasetti,47397,5
emily,34935,5
jacqueline.combs,68332,5
Jean,34935,3
blueberry075,67022,5
ecarmenkam,36172,2
Tina,70478,5
Brooke,62482,5
jessicabohannon5,57369,3
angiekidson,32405,3
kell_e,55967,5
Zara,58940,4
nazmb87,48629,4
lleves133,68332,5
kaw84100,55967,5
chrystalpond,34935,5
Dani,34935,5
erica_lovelace,67194,4
nadine_simpson,71771,5
Shauna,34931,4
kalehrer,27590,4
Celia,72816,4
Celia,62482,4
liliamaese,34937,4
thisismandysemail,56780,5
shannibanany3,61110,5
Kelly,69157,5
meggiebishop,49587,5
Eileen,7443,5
Eileen,59176,4
Shauna,40899,3
Paula,74508,3
rupp.elizabeth,70230,5
hollyssister,32403,5
chihuahuakitty33,67022,5
nadine_simpson,62447,5
Brenda,55967,5
Katy,57369,5
hilary.dentler,16411,5
Sonat,44261,3
melibrry,62447,5
graywednesday,56780,5
whitleyjr,34935,5
rezdnhm,40899,1
macklee,60724,5
Moriah,62447,4
mtxstarr,35525,5
lcarr22,32405,4
jmoore10,67022,5
jmoore10,32406,5
ModFontaine,64921,5
potockims,55967,5
emmaissocoollikewow,55967,5
Ali,55967,5
mariotigerlilly,52406,5
kmorris4117,44893,3
anna.rosenzweig,49525,4
mtully8,34935,5
catwilson527,31644,4
